stop_name,stop_id,stop_lat,stop_lon
Karekalpalya,1ql,12.93393,77.38651
Karekalpalya,62n,13.06995,77.40217
Karekalpalya,wk,12.934,77.38646
Karekalpalya Cross,1qh,13.06651,77.40351
Karekalpalya Cross,2ce,12.93423,77.38154
Karekalpalya Cross,5ji,12.93419,77.38151
Karekalpalya Cross,be,13.06649,77.40348
Karenahalli,4m,12.78507,77.46582
Karenahalli,533,12.78512,77.46582
Kari Obanahalli,3dt,13.02495,77.48656
Kari Obanahalli,443,13.02493,77.48658
Karibeeranahosahalli,5yn,13.03865,77.8615
Karibeeranahosahalli Cross,3bm,13.04554,77.86469
Karishma Hills,42,12.88865,77.53622
Karishma Hills,4ic,12.88851,77.53621
Karishma Hills Cross,6az,12.8888,77.54129
Kariyanapalya,3pk,12.89276,77.52181
Kariyanapalya,4oh,12.89269,77.52182
Kariyanapalya Cross (80ft Road Junction),6ca,12.89224,77.51442
Kariyanapalya Cross (80ft Road Junction),8w,12.89216,77.51434
Kariyappana Doddy,2vz,12.78485,77.37828
Kariyappana Doddy,44v,12.7107,77.57932
Kariyappana Doddy,465,12.71068,77.5793
Kariyappanapalya,1nl,12.86166,77.38359
Kariyappanapalya,q9,12.86171,77.38366
Karlapura,2fv,13.20668,77.49186
Karlapura Colony,ml,13.20526,77.49129
Karlapura Gate,1dp,13.20017,77.49193
Karlapura Gate,2jv,13.20012,77.49191
Karlapura Gate,9j,13.20018,77.49186
Karlapura Gate BIT,4ne,13.20858,77.50091
Karlapura Gate BIT,5el,13.2086,77.50087
Karnataka High Court Staff Quarters,12y,12.99494,77.65412
Karnataka Slum Board Development Apartment,563,12.87595,77.67227
Karnataka Slum Board Development Apartment,57z,12.8759,77.67242
Karpura,5vr,12.72699,77.72014
Karpura Gate,230,12.73588,77.70808
Karpura Gate,26r,12.7243,77.72083
Karpura Gate,4zk,12.73568,77.70798
Karpura Gate,6br,12.72449,77.72088
Karpura Gate,dh,12.7242,77.72072
Karthik Nagara,2f2,12.96821,77.7017
Karthik Nagara,69v,12.96825,77.70153
Karubele,ua,12.87503,77.46639
Kasaba,13c,13.28268,77.54732
Kasaba,3cf,13.28255,77.54732
Kasaghatta,1k2,13.2685,77.38911
Kasaghattapura,1u7,13.11063,77.50441
Kasaghattapura Gate,3ei,13.11195,77.49735
Kasaghattapura Gate,5hp,13.11194,77.49731
Kasavanahalli,1ji,12.90489,77.67605
Kasavanahalli,40i,12.90495,77.67599
Kasavepalya,2kz,12.85345,77.37619
Kasavepalya,46c,12.85342,77.37611
Kasthuri Nagara,5hy,13.00247,77.6613
Kasthuri Nagara,fh,13.00258,77.66119
Kasthurinagara,1p3,13.00397,77.66313
Kasthurinagara,5cg,13.004,77.66328
Kasuvinakunte,66i,12.76752,77.5974
Katamana Doddy,502,12.82109,77.32231
Katamanallur Gate,1uv,13.05318,77.76161
Katamanallur Gate,5j2,13.05373,77.76177
Katamanallur Gate,5yz,13.05315,77.76198
Kateramma Temple Kambalipura,176,13.12497,77.80047
Kateramma Temple Makanahalli,4p1,13.01236,77.82797
Kateramma Temple Makanahalli,6g,13.01245,77.82804
Kathriguppe,2ey,12.92535,77.54989
Kathriguppe,42y,12.9251,77.54983
Kathriguppe,4dy,12.92534,77.55021
Kathriguppe,m1,12.9156,77.76558
Kattalepalya,3js,12.79698,77.46412
Kattalepalya,5dd,12.99285,77.63631
Kattalepalya,ef,12.99301,77.63601
Kattigehalli Cross,238,13.12176,77.62576
Kattigenahalli,5to,13.0236,77.877
Kattigenahalli,5zi,13.02364,77.87696
Kattigenahalli Colony,4f5,13.02831,77.88434
Kattigenahalli Cross,35b,13.12185,77.62558
Kattigenahalli Gate,1k8,13.03737,77.88741
Kattu Gollahalli,ze,13.09588,77.73511
Kattu Gollahalli Gate,148,13.09438,77.74282
Kattu Gollahalli Gate,236,13.0944,77.74286
Kaval Byrasandra,38p,13.01974,77.60769
Kavala Hosahalli,22s,12.72589,77.70442
Kavala Hosahalli,4ll,12.72591,77.70433
Kaveri Nagara,54t,12.91986,77.56931
Kaveri Nagara,ct,12.91974,77.5692
Kebbahaala,2fd,12.9856,77.50347
Kebbahaala,l3,12.98553,77.50346
Kebbedoddi Gate,31n,12.70297,77.48082
Kebbedoddi Gate,353,12.70305,77.481
Kebbepalya Gate,5dc,13.09008,77.51395
Kebbepalya Gate,5fw,13.09012,77.51389
Kembaliganahalli Gate,2ev,13.13265,77.89922
Kembaliganahalli Gate,2v0,13.13264,77.89921
Kembathahalli,428,12.85596,77.57793
Kembathahalli 1,69i,12.85588,77.57786
Kembathahalli Cross,19b,12.85524,77.58038
Kembathahalli Cross,4bf,12.85513,77.58042
Kembathahalli Cross,64n,12.85528,77.58031
Kempa Vaderahalli,2c8,12.73943,77.68825
Kempadyapanahalli,2x1,12.86697,77.35426
Kempadyapanahalli,c9,12.8669,77.35425
Kempaiahnagara,5ny,13.10823,77.48246
Kempaiahnagara,r5,13.10821,77.4825
Kempaiahnapalya,5yd,12.72049,77.43001
Kempaiahnapalya Cross,5q4,12.73293,77.44009
Kempaiahnapalya Cross,z4,12.73298,77.44009
Kempalinganahalli,4r8,13.09462,77.37497
Kempalinganahalli,ja,13.09457,77.37504
Kempalinganahalli Cross,59a,13.09556,77.38107
Kempalinganahalli Cross,5xg,13.09551,77.38104
Kempalingapura,4s9,13.23685,77.66548
Kempalingapura,4yk,13.2369,77.66557
Kempalingapura Cross,4ws,13.23058,77.66461
Kempammadevi Nagara,32w,13.06498,77.42035
Kempapura,1ym,13.0436,77.60121
Kempapura,38z,13.05079,77.60067
Kempapura,39i,13.09465,77.49964
Kempapura,3a6,12.81949,77.63744
Kempapura,3t2,12.94653,77.67303
Kempapura,4cy,13.09469,77.49959
Kempapura,4g4,12.94658,77.67305
Kempapura,5dy,12.81945,77.6373
Kempapura,62j,13.04379,77.6005
Kempapura Agarahara,50x,12.96912,77.55465
Kempapura Agarahara,5zq,12.96904,77.55459
Kempapura Agarahara Railway Gate,fm,12.96913,77.55925
Kempapura Cross,1ug,13.04979,77.59987
Kempashetty Doddy,4bd,12.7411,77.43094
Kempashetty Doddy,5my,12.74117,77.43094
Kempashetty Doddy Gate,3ar,12.74384,77.42946
Kempashetty Doddy Gate,3je,12.74378,77.42949
Kempathimmanahalli,2xw,13.22322,77.65455
Kempathimmanahalli,t5,13.22314,77.65463
Kempathimmanahalli Cross,22l,13.22256,77.65327
Kempathimmanahalli Cross,438,13.22065,77.64394
Kempathimmanahalli Cross,zq,13.22261,77.65323
Kempegowda Arch,3or,13.00174,77.52556
Kempegowda Arch,by,13.00171,77.52538
Kempegowda Bus Station,5ux,12.97749,77.57327
Kempegowda Bus Station,62q,12.97751,77.57141
Kempegowda Bus Station(Majestic/KBS),2p9,12.97793,77.57389
Kempegowda Garden,7w,13.07728,77.52161
Kempegowda Garden,sw,13.07733,77.52161
Kempegowda Institute Nursing Hostel,1lk,12.90393,77.52969
Kempegowda International Airport,1dr,13.19916,77.70774
Kempegowda International Airport,39n,13.19975,77.70514
Kempegowda International Airport,63s,13.19904,77.70871
Kempegowda International Airport Back Gate,2co,13.19816,77.67987
Kempegowda International Airport Back Gate,6cr,13.19806,77.68058
Kempegowda International Airport Back Gate,7h,13.1982,77.67968
Kempegowda Swimming Pool,2qn,12.94827,77.5592
Kempegowda Swimming Pool,ye,12.94823,77.55926
Kempu Dommasandra,5nh,12.67441,77.70796
Kempu Dommasandra Cross,cu,12.69447,77.71006
Kenchanakuppe Colony,1o9,12.78972,77.37617
Kenchanakuppe Colony,4nw,12.79003,77.37627
Kenchanapalya,5bk,12.84452,77.44412
Kenchanapalya,5he,12.84457,77.44406
Kenchanapura,177,12.95714,77.44968
Kenchanapura,4sw,12.95713,77.44971
Kenchanapura Cross,577,12.94151,77.49352
Kenchanapura Cross,65g,12.94151,77.49343
Kencharayana Doddy,3xa,12.81951,77.55612
Kencharayana Doddy,4bi,12.81955,77.55618
Kendriya Sadana Koramangala,lb,12.92596,77.62029
Kendriya Vidyalaya,661,13.06541,77.54415
Kendriya Vidyalaya,ga,13.06556,77.54428
Kendriya Vidyalaya ASC Center,4bg,12.96676,77.61259
Kendriya Vidyalaya DRDO Quarters,4oz,12.98675,77.66408
Kendriya Vidyalaya Halasuru (MEGC),3go,12.9858,77.62529
Kendriya Vidyalaya Malleshwara,6bg,13.00907,77.56913
Kendriya Vihara,5qg,13.10653,77.60161
Kendriya Vihara,8x,13.10643,77.60213
Kendriya Vihara Yalahanka,47v,13.10659,77.60061
Kengal Kempohalli,24j,13.20898,77.26092
Kenganahalli,1tf,13.05159,77.41171
Kenganahalli,we,13.05162,77.4116
Kengeri,4sj,12.91244,77.48543
Kengeri,6a2,12.91237,77.4854
Kengeri Bus Station,3k6,12.91406,77.48645
Kengeri Bus Station,6b,12.91379,77.4871
Kengeri Church,10g,12.92826,77.48661
Kengeri Church,sg,12.9282,77.48642
Kengeri Club,1im,12.92355,77.47297
Kengeri Club,31l,12.9234,77.47306
Kengeri Ganesha Temple,4k4,12.91126,77.48029
Kengeri Ganesha Temple,5uy,12.91143,77.48037
Kengeri Metro Station,21k,12.90763,77.47635
Kengeri Police Station,5i,12.91007,77.48146
Kengeri Police Station,5sp,12.91044,77.48206
Kengeri Post Office,3ng,12.91536,77.48182
Kengeri Post Office,gd,12.91553,77.4819
Kengeri Railway Station,1g9,12.91696,77.48243
Kengeri Railway Station,368,12.9168,77.48235
Kengeri Satellite Town,5fd,12.92351,77.48483
Kengeri Satellite Town,mg,12.92332,77.48474
Kengunte Circle,3km,12.96045,77.50441
Kengunte Circle,4p5,12.96033,77.50491
Kengunte Circle,5kn,12.96064,77.50435
Kengunte Circle,ps,12.96045,77.50473
Kenjiganahalli,4un,13.17731,77.39991
Kere Devasthana,5o3,12.87356,77.78587
Kere Devasthana,5z4,12.87396,77.786
Kere Guddadahalli,2jk,13.07908,77.51612
Kere Guddadahalli,4vq,13.0792,77.51599
Kere Kattiganuru,1lu,13.18771,77.28202
Kere Kattiganuru,2d7,13.18789,77.2821
Kerekodi Junction,51j,12.96017,77.42803
Kerekodi Sondekoppa,41e,13.01891,77.38421
Kerekodi Sondekoppa,4o4,13.01877,77.38419
Kerekodi Thyamagondlu,1qc,13.21465,77.30956
Kerekodi Thyamagondlu,2hd,13.21462,77.30951
Kesaraguppe,36g,12.81662,77.56701
Kesaraguppe,3y3,12.81725,77.56732
Kethaganahalli,24,12.81349,77.39041
Kethohalli,13s,12.90729,77.40347
Kethohalli,4ou,12.90733,77.40332
Khaji Hosahalli,7z,13.00843,77.86588
Khaji Sonnenahalli,4hn,13.03343,77.77007
Khaji Sonnenahalli,63o,13.03341,77.77009
Khaji Sonnenahalli Gate,1ms,13.03461,77.75898
Khaji Sonnenahalli Gate,1re,13.03457,77.75908
Kidwai Layout,2iw,12.85885,77.56316
Kidwai Layout,5it,12.85885,77.56321
Kirloskar Badavane,68m,13.0674,77.5001
Kirloskar Company,655,13.0145,77.55994
Kirloskar Factory,3bf,13.17776,77.32278
Kirloskar Factory,rh,13.17779,77.32273
Kithiganahalli,1ca,12.80094,77.69049
Kithiganahalli,470,12.80089,77.69074
Kittaganuru,1rq,13.03733,77.71055
Kittaganuru,2wl,13.03736,77.71053
Kittaganuru Cross,4pg,13.03624,77.7089
Kittaganuru Cross,bj,13.03622,77.70881
Kittanahalli,2fh,13.0093,77.42174
Kittanahalli,2py,13.00924,77.42112
Kittanahalli Palya,5ag,13.00979,77.41344
KodIhalli,s3,12.92808,77.8986
Kodagalahatti,1l,13.14317,77.62909
Kodagalahatti,57h,13.14313,77.6291
Kodagi Bommanahalli,288,13.13038,77.27211
Kodahalli Gate,2g8,12.92808,77.90743
Kodahalli Gate,2w0,12.92812,77.90746
Kodalagurki,1jr,13.29925,77.70112
Kodalagurki,2e9,13.29928,77.70106
Kodalipura,4wf,12.74569,77.75703
Kodandarama Temple,5in,13.00155,77.56089
Kodandarama Temple,5ur,13.00141,77.56074
Kodandaramanagara,3s9,12.89948,77.68479
Kodathi Gate,1c5,12.8966,77.72037
Kodathi Gate,2du,12.89653,77.7203
Kodathi Village,2xb,12.88828,77.71635
Kodathi Village,5k6,12.88835,77.7163
Kodays Circle,n5,12.98022,77.57151
Kodi Basavanna Temple Banawadi,104,13.11281,77.26091
Kodichikkanahalli,59n,12.89826,77.61804
Kodichikkanahalli,5r2,12.89823,77.61801
Kodigehalli,4bl,13.05979,77.57697
Kodigehalli,4xx,13.05983,77.57682
Kodigehalli,66r,13.30333,77.5114
Kodigehalli Canara Bank Colony,34b,13.07138,77.57645
Kodigehalli Canara Bank Colony,5xf,13.0715,77.57667
Kodigehalli Gate,4sz,13.00356,77.72327
Kodigehalli Gate,5rw,13.05711,77.59323
Kodigehalli Gate,5t9,13.00361,77.72341
Kodigehalli Gate,fp,13.05734,77.59362
Kodihalli,115,13.01802,77.81233
Kodihalli,1l2,13.18755,77.45434
Kodihalli,2hq,12.92813,77.89844
Kodihalli,2n8,13.18815,77.45392
Kodihalli,3ly,12.95997,77.64687
Kodihalli,4ka,12.96,77.64758
Kodihalli,5c1,12.96857,77.64962
Kodihalli,6ci,13.01806,77.81237
Kodihalli,o2,12.96851,77.64976
Kodihalli Motaganahalli,60h,13.02424,77.29779
Kodimanchanahalli Gate,49v,13.2578,77.6989
Kodimanchanahalli Gate,5dv,13.25781,77.69881
Kodipalya,10r,12.75076,77.44745
Kodipalya,1v3,13.09607,77.44516
Kodipalya,2qp,13.2098,77.45158
Kodipalya,36t,13.20983,77.45156
Kodipalya,43v,13.20968,77.45183
Kodipalya,584,12.9037,77.48781
Kodipalya,71,13.20971,77.45186
Kodipalya,9i,12.90378,77.48786
Kodipalya,qa,13.09612,77.44521
Kodipalya Cross T Begur,5rd,13.1624,77.29835
Kodiyala,1ko,12.78258,77.45284
Kodiyala,382,12.78268,77.45278
Koduru,1uc,12.9421,77.89357
Kogilu,2b4,13.10368,77.61576
Kogilu,ed,13.10363,77.61592
Kogilu Cross,12p,13.10398,77.60084
Kogilu Cross,1li,13.10358,77.60107
Kogilu Cross,37f,13.10386,77.60028
Kogilu Cross,l4,13.10368,77.60099
Kohinoor Ground,3z8,12.94732,77.56628
Kolathuru,4f,13.07541,77.8296
Kolathuru Gate,19m,13.07484,77.82489
Kolathuru Gate,2ui,13.07484,77.82501
Kolathuru Gate,3nw,13.08501,77.82512
Kolathuru Gate,3yv,13.08494,77.82519
Koli Farm,2iz,13.07404,77.63376
Koli Farm,2ut,12.9034,77.80087
Koli Farm,2z8,13.0335,77.80284
Koli Farm,3d6,13.03352,77.80276
Koli Farm,5qm,12.90335,77.80102
Koli Farm,5sh,13.07394,77.63362
Koli Farm Gate,18a,12.84146,77.58845
Koli Farm Gate,1si,12.84172,77.58876
Koli Farm Gate,2o0,12.84178,77.58865
Koli Farm Gate,2zu,13.17195,77.50281
Koli Farm Gate,5ep,12.84145,77.58859
Kolipura,2fj,13.1694,77.65723
Kolipura,4dg,13.16948,77.65717
Kolliganahalli,4h0,12.71083,77.40702
Kolliganahalli,5up,12.71075,77.40694
Koluru,64g,12.89145,77.41328
Koluru,6dj,12.89155,77.4134
Koluvarayanahalli,4h6,13.16501,77.52179
Koluvarayanahalli,4r6,13.16498,77.52176
Kommaghatta,2av,12.92994,77.46513
Kommaghatta,4o3,12.93007,77.46502
Kommaghatta Junction,3uh,12.91448,77.48149
Kommaghatta Junction,mn,12.91431,77.48141
Kommasandra,2wo,12.86132,77.74405
Konanakunte,1qu,12.88613,77.56663
Konanakunte,3ao,12.88607,77.56662
Konanakunte Cross,2gm,12.88952,77.56365
Konanakunte Cross,2i0,12.88949,77.5635
Konanakunte Cross,2n7,12.89058,77.56442
Konanakunte Cross,38g,12.89044,77.56414
Konanakunte Cross,bv,12.89025,77.56431
Konanakunte Cross  Metro Station,4ff,12.8889,77.56257
Konanakunte Cross  Metro Station,5dr,12.88907,77.56306
Konanakunte Reliance Fresh,3fb,12.88295,77.56613
Konanakunte Reliance Fresh,3xn,12.88297,77.56616
Konappana Agarhara,1dg,12.85577,77.66411
Konappana Agarhara,3av,12.8548,77.66502
Konappana Agarhara,63h,12.85611,77.66454
Konappana Agarhara Flyover,17b,12.85563,77.6648
Konappana Agrahara,3f1,12.85607,77.66437
Konappana Agrahara Flyover,hx,12.85236,77.66721
Konasandra,1k3,12.8895,77.48572
Konasandra,2xi,12.88956,77.48575
Konasandra,3ec,12.76209,77.63461
Konasandra Cross,1pj,12.76429,77.63551
Konasandra Cross,27j,12.89238,77.48641
Konasandra Cross,645,12.89247,77.48641
Kondashettyhalli,5zf,13.1264,77.514
Kondenahalli,4pa,13.15519,77.73712
Kondenahalli Gate,3ry,13.15551,77.73007
Konena Agrahara,45p,12.95914,77.65962
Konena Agrahara,4ra,12.95902,77.65946
Kongovi PVT LTD Peenya,246,13.0215,77.51101
Koppa,1in,12.8044,77.62647
Koppa,ul,12.80449,77.62654
Koppa Gate,1md,12.79644,77.61613
Koppa Gate,23r,12.79646,77.61586
Koppa Gate,390,12.79637,77.61611
Koraluru,2u4,12.99789,77.78411
Koraluru,5jq,12.9979,77.7842
Koraluru Railway Gate,1v6,12.99608,77.78371
Koraluru Railway Gate,4sv,12.99608,77.78364
Koramangala 1st Block,1ul,12.9249,77.63458
Koramangala 1st Block,pk,12.92501,77.63448
Koramangala Bus Station,265,12.94061,77.62482
Koramangala Bus Station,4kg,12.94122,77.62468
Koramangala Bus Station,5td,12.9405,77.62479
Koramangala Forum Mall,2yu,12.93486,77.61195
Koramangala Police Station,3ga,12.94172,77.62179
Koramangala Police Station,58k,12.94167,77.62151
Koramangala Water Tank,19o,12.92753,77.62075
Koramangala Water Tank,2f7,12.92739,77.62144
Koramangala Water Tank,2kg,12.9284,77.62124
Koramangala Water Tank,52g,12.92792,77.62121
Koratagere  Doddy,23y,12.72938,77.57039
Koratagere Doddy,f8,12.72935,77.57047
KoratagereDoddy Bannerughatta,15,12.73267,77.58318
KoratagereDoddy Bannerughatta,50r,12.7327,77.58321
Koshys Hospital Kalkere,3y5,13.02067,77.67701
Koshys Hospital Kalkere,4c,13.02077,77.67708
Kotalammana Devasthana,3aq,13.31922,77.69423
Kotalammana Devasthana,5zs,13.31899,77.69459
Kothaganahalli,4m3,13.01189,77.28453
Kothanuru,194,13.06182,77.64893
Kothanuru,1eu,13.06181,77.64891
Kothanuru Dinne Ganesha Temple,1k5,12.87705,77.58395
Kothanuru Dinne Ganesha Temple,5h7,12.87711,77.58399
Kothanuru Hari Nagara,1ub,12.87655,77.5772
Kothanuru Hari Nagara,2mv,12.87651,77.57716
Kotiganahalli,1e,12.83635,77.76852
Kotiganahalli,5p6,12.83638,77.76865
Kottanayakana halli,1qw,12.81302,77.68262
Kottigepalya,38d,12.98787,77.51509
Kottigepalya,45o,12.98786,77.51405
Kotur,107,12.94532,77.78267
Kotur Gate,29u,12.94765,77.77562
Kotur Gate,31,12.94767,77.77563
Koyira,7t,13.30346,77.64107
Kranthiveera Sangolli Rayanna Railway Station,2hw,12.97849,77.56986
Kranthiveera Sangolli Rayanna Railway Station,2y8,12.97818,77.57093
Krishna Garden BHEL Layout,xv,12.9131,77.50703
Krishnananda Nagara,2np,13.01812,77.54135
Krishnananda Nagara,43h,13.01856,77.53963
Krishnananda Nagara,4rl,13.01816,77.5413
Krishnaraja Pura Govt Hospital,1ve,13.00798,77.69271
Krishnaraja Pura Govt Hospital,2zv,13.00804,77.69217
Krishnaraja Pura Govt Hospital,527,13.00821,77.69214
Krishnasagara,4bk,12.932,77.55565
Krishnasagara,4q2,12.93605,77.42872
Krishnasagara,pj,12.93204,77.55573
Krishnasagara,tp,12.93612,77.42869
Krishnayyana Doddy,2dk,12.75264,77.61165
Krishnayyana Doddy,3w4,12.75264,77.61167
Krishnayyana Palya NGEF,29s,12.99212,77.65163
Krishnayyana Palya NGEF,44s,12.99191,77.65161
Krishnayyana Palya NGEF,l0,12.99182,77.65184
Kristu Jayanti College,2gi,13.05877,77.64293
Kristu Jayanti College,2s4,13.05855,77.6431
Krupanidhi College,3fo,12.92388,77.62852
Krupanidhi College Gunjur Road,3vo,12.91556,77.72356
Krupanidhi College Gunjur Road,62z,12.91559,77.72346
Kudlu,1qb,12.88957,77.65506
Kudlu Gate,30m,12.88985,77.63969
Kudlu Gate,4y,12.88936,77.6402
Kudlu Gate,5jo,12.88931,77.64046
Kudlu Gate,oy,12.88977,77.63918
Kudlu Gate Flyover,156,12.88972,77.63953
Kudlu Gate Flyover,2ra,12.88977,77.6396
Kudlu Panchayath Office,1lj,12.88965,77.64904
Kudlu Panchayath Office,o3,12.88973,77.64895
Kudlu Slum Board,389,12.88957,77.65635
Kudure Mukha Colony,11a,12.92553,77.62563
Kudure Mukha Colony,7p,12.92572,77.6254
Kuduregere Colony,4ip,13.188,77.60855
Kuduregere Cross,1ju,13.16722,77.60575
Kuduregere Gate,1sz,13.18972,77.60057
Kuduregere Gate,3rx,13.18973,77.60059
Kuduregere Madanayakanahalli,2zn,13.07586,77.47248
Kuduregere Madanayakanahalli,4ga,13.07595,77.47259
Kudurugere Colony,2sq,13.06817,77.47611
Kudurugere Colony,j4,13.0682,77.47609
Kuguru,56p,12.9092,77.80969
Kuguru,65a,12.9091,77.80962
Kuguru Gate,63,12.89972,77.80842
Kuguru Gate,a0,12.8997,77.80842
Kullappa Circle,5pu,13.01405,77.63956
Kullegowdanapalya,31f,12.84672,77.44698
Kullegowdanapalya 1,526,12.84667,77.44701
Kullegowdanapalya Cross,13o,12.84985,77.44866
Kullegowdanapalya Cross,15x,12.84991,77.44863
Kulumepalya,4zf,12.83263,77.55304
Kuluvanahalli Tumakur Road,1cl,13.17583,77.29908
Kuluvanahalli Tumakur Road,1iq,13.17569,77.29907
Kumaraswamy Layout,1c6,12.90313,77.56165
Kumaraswamy Layout,3h,12.90299,77.56156
Kumaraswamy Layout 2nd Stage,lx,12.90584,77.55814
Kumaraswamy Layout Police Station,35e,12.90514,77.56264
Kumaraswamy Layout Police Station,4f9,12.9053,77.56274
Kumaraswamy Layout West,37,12.90336,77.55475
Kumbalagodu,2hm,12.87826,77.4455
Kumbalagodu,ia,12.87861,77.44539
Kumbalagunte Cross,28w,13.20124,77.45822
Kumbalagunte Cross,3t9,13.20118,77.45816
Kumbalahalli,4ud,13.09187,77.79366
Kumbara Doddy,5iz,12.79431,77.31781
Kumbarahalli,1ge,13.10509,77.49165
Kumbarahalli Cross,1vz,13.09669,77.49397
Kumbarahalli Cross,2lx,13.09677,77.49398
Kumbarahalli Cross,4jh,13.10664,77.49019
Kumbarahalli Cross,hg,13.10666,77.49016
Kumbaranahalli,4z0,12.74786,77.66047
Kumbaranahalli,8u,12.7476,77.66058
Kundalahalli,1me,12.95832,77.71566
Kundalahalli,mq,12.95815,77.71571
Kundalahalli Colony,1ga,12.97022,77.71248
Kundalahalli Colony,24w,12.97052,77.71245
Kundalahalli Gate,24r,12.95592,77.71378
Kundalahalli Gate,ff,12.95593,77.71574
Kundalahalli Gate,w8,12.95674,77.71499
Kundalahalli Metro Station,1xh,12.97753,77.71632
Kundalahalli Metro Station,53c,12.97737,77.71639
Kundalapura,1d7,12.89512,77.41533
Kundalapura,bk,12.89515,77.41534
Kundana,4wt,13.25735,77.62824
Kundana,5ro,13.25728,77.6283
Kundana Circle,3ro,13.25708,77.61716
Kundana Circle,42r,13.25705,77.61707
Kundana Cross,37q,13.25465,77.64966
Kundana Cross,5y7,13.25456,77.64986
Kuppa SiddanaDoddy,76,12.73528,77.60288
Kuppareddy Kere,426,12.84267,77.5177
Kuppareddy Kere,4s6,12.84268,77.51789
Kuppemala,63x,13.10568,77.2997
Kurubara Karenahalli,2hy,12.85443,77.38332
Kurubara Karenahalli,r2,12.85448,77.38327
Kurubarahalli,5zd,13.00084,77.53588
Kurubarahalli,68k,13.00085,77.53586
Kurubarahalli,xp,13.1022,77.79773
Kurubarahalli Cross,20q,13.12672,77.51956
Kurubarahalli Cross,2s0,13.12676,77.51959
Kurubarahalli Cross,3l7,13.1267,77.51961
Kurubarahalli Gate,10b,13.09779,77.81119
Kurubarakunte Cross (Narsari),5p7,13.26681,77.74152
Kurubarakunte Cross (Narsari),62c,13.26679,77.74136
Kurubarapalya,1tq,12.91143,77.36276
Kurubarapalya,1x,12.9114,77.36269
Kurubarapalya Cross,2z2,12.91395,77.36738
Kurubarapalya Cross,5ue,12.91392,77.36736
Kurudu Sonnenahalli,65t,13.0141,77.73228
Kurudu Sonnenahalli Cross,4se,13.02057,77.72094
Kurudu Sonnenahalli Cross,ak,13.02057,77.72096
Kuthaganahalli,5jz,12.88902,77.80211
Kuthaganahalli,5y8,12.88893,77.80201
Kuthaganahalli Cross,1sh,12.89754,77.7905
Kuthaganahalli Cross,ri,12.89774,77.79057
Kuvempu Circle,1g7,13.04465,77.56263
Kuvempu Circle,449,13.04337,77.56138
Kuvempu Circle,48d,12.90993,77.521
Kuvempu Circle,4wp,12.90985,77.52099
Kuvempu Circle,5jb,13.04457,77.56281
Kuvempu Circle 1,4jv,13.04319,77.56131
Kuvempunagara,1u5,13.0696,77.54138
Kuvempunagara,367,12.8678,77.47862
Kuvempunagara,tn,13.0695,77.54144
Kuvempunagara ( BTM Layout),bz,12.91637,77.61591
Kuvempunagara Bus Station(BTM Layout),49z,12.91597,77.61623
Kuvempunagara Bus station (BTM Layout),5bc,12.91608,77.61575
Kyalasanahalli,2f1,13.05644,77.66027
Kyalasanahalli,34v,12.80094,77.65267
Kyalasanahalli,6i,13.05647,77.6602
Kyalasanahalli Cross,4w8,12.80304,77.65165
L and T Factory Doddaballapura,2az,13.29211,77.57003
L and T Factory Doddaballapura,5yu,13.29225,77.56981
LAKE VIEW appartment near beedi colony,2dv,12.92189,77.47585
LG Godown,2md,12.91715,77.51126
LG Godown,58w,12.91712,77.51133
LR Bande,4jx,13.02899,77.61058
LTG Aishwarya,1ls,12.78796,77.44675
LTG Aishwarya,xr,12.78799,77.44673
LTG Indraprastha,18k,12.78542,77.44921
LTG Indraprastha,3i3,12.78547,77.44915
Laggere Bridge,5ot,13.00843,77.52664
Laggere Bridge,di,13.00756,77.52678
Laggere Cross,1zs,13.02265,77.52336
Laggere Cross,44x,13.02265,77.52363
Laggere Cross,61n,13.02245,77.5234
Laggere New Bus Stand,1mt,13.01054,77.52504
Lagumenahalli Circle,2mz,13.07218,77.75427
